////////////////////////////////
/    QP ORBIT EXCHANGE FILE    /
////////////////////////////////
/ METADATA
* Eq. point : L2
* Family : QP North Halo
* Parametrization : N1=30 N2=26, m=5
* Jacobi : 3.00037162695308
* Rot Par: 0.3595878362261319
* Period : 2.9006969246936865
* Stability index : 57.24226
////////////////////////////////
/ ORBITAL DATA
/ _th1_ _th2_ | ________ t _______ | ________ x ________ | ________ y ________ | ________ z ________ | _______ dx ________ | _______ dy ________ | _______ dz ________ |
^    1     1    0.0000000000000000    1.0030414698923669   -0.0000216523343172   -0.0049979442294709    0.0000190121851261    0.0256568460524820   -0.0000245899496810   
+                                    -0.0189631845728578   -0.0506027326175691    0.0135414455441279    0.0429029941672058    0.0691629624310089   -0.1700597346692589   
-                                    -0.0188142886225674    0.0505896822544084    0.0133857908657628   -0.0424670384755505    0.0701413035784353    0.1694394526101241   
^    1     2    0.0000000000000000    1.0030410709015321   -0.0000263520660802   -0.0050006182774205    0.0000239597699804    0.0256489294776206   -0.0000287134053984   
+                                    -0.0189832927806420   -0.0506008405086147    0.0135618187022828    0.0428776392160411    0.0690416911260876   -0.1700671209520166   
-                                    -0.0187985022202492    0.0505836848084768    0.0133748992842220   -0.0423383980541288    0.0702207653351941    0.1693099975003314   
^    1     3    0.0000000000000000    1.0030406003392378   -0.0000296590183799   -0.0050037898187480    0.0000274175389932    0.0256395646563072   -0.0000316014428328   
+                                    -0.0189984373626773   -0.0505976409408905    0.0135784136682857    0.0428227760955367    0.0689469425108748   -0.1700430672081741   
-                                    -0.0187884514460129    0.0505776032181757    0.0133695190607303   -0.0422112603927533    0.0702663734167964    0.1691899637550630   
^    1     4    0.0000000000000000    1.0030400865027891   -0.0000313816735314   -0.0050072746761394    0.0000291897218410    0.0256293039658456   -0.0000330892375905   
+                                    -0.0190077372684289   -0.0505933247861094    0.0135902625430298    0.0427417481120440    0.0688841895615496   -0.1699890949115575   
-                                    -0.0187847090850280    0.0505718121514057    0.0133699563027276   -0.0420930911777321    0.0702756705459884    0.1690864357389982   
^    1     5    0.0000000000000000    1.0030395597933781   -0.0000314209673808   -0.0050108704010529    0.0000291814071678    0.0256187483065581   -0.0000330950222280   
+                                    -0.0190106660876904   -0.0505881632954004    0.0135966836994337    0.0426394093270374    0.0688569890135361   -0.1699085019906142   
-                                    -0.0187874745728395    0.0505666497354914    0.0133761742905068   -0.0419907429229284    0.0702483086178324    0.1690054168137614   
^    1     6    0.0000000000000000    1.0030390508275315   -0.0000297758044931   -0.0050143680218782    0.0000274021884986    0.0256085111507142   -0.0000316237501922   
+                                    -0.0190070671711321   -0.0505824560270954    0.0135973109097012    0.0425217849089055    0.0688667457834309   -0.1698060325282036   
-                                    -0.0187965729156910    0.0505624145841176    0.0133878041443698   -0.0419100832332794    0.0701860487402457    0.1689515494151576   
^    1     7    0.0000000000000000    1.0030385886587112   -0.0000265428496242   -0.0050175641896578    0.0000239635194992    0.0255991829151757   -0.0000287655962274   
+                                    -0.0189971652875098   -0.0505765270414086    0.0135921168480294    0.0423957175748275    0.0689126912266274   -0.1696876311115914   
-                                    -0.0188114648510507    0.0505593418302961    0.0134041653830840   -0.0418556643408910    0.0700926123505664    0.1689278291762692   
^    1     8    0.0000000000000000    1.0030381992110180   -0.0000219106698751   -0.0050202730149394    0.0000190704105597    0.0255912977077178   -0.0000246896575015   
+                                    -0.0189815537657136   -0.0505707179283093    0.0135814156474100    0.0422684769116524    0.0689919982785218   -0.1695601390420495   
-                                    -0.0188312791134300    0.0505575871527226    0.0134243059081512   -0.0418304823527593    0.0699734388020395    0.1689354603199615   
^    1     9    0.0000000000000000    1.0030379039871657   -0.0000161486223270   -0.0050223369030797    0.0000130083579336    0.0255853041265620   -0.0000196334584737   
+                                    -0.0189611440321420   -0.0505653396629542    0.0135658322833579    0.0421473188412744    0.0690999208425550   -0.1694307938409634   
-                                    -0.0188548732245766    0.0505572477233561    0.0134470628311927   -0.0418358639617026    0.0698353921539015    0.1689738865970490   
^    1    10    0.0000000000000000    1.0030377190765607   -0.0000095911669975   -0.0050236357510468    0.0000061265165161    0.0255815413865072   -0.0000138890132993   
+                                    -0.0189371276999297   -0.0505606986761431    0.0135462787176029    0.0420391416654598    0.0692301791666475   -0.1693069957524194   
-                                    -0.0188808852799686    0.0505583216966157    0.0134711199688896   -0.0418713931459980    0.0696863397470838    0.1690407463166758   
^    1    11    0.0000000000000000    1.0030376544626636   -0.0000026185235236   -0.0050240939626312   -0.0000011818633774    0.0255802216644321   -0.0000077862794887   
+                                    -0.0189108921011694   -0.0505570468872407    0.0135238878339701    0.0419500753383316    0.0693752532942536   -0.1691957772480973   
-                                    -0.0189078199655547    0.0505607401473286    0.0134950901261983   -0.0419349754725294    0.0695347595324879    0.1691321242775655   
^    1    12    0.0000000000000000    1.0030377136155275    0.0000043652260946   -0.0050236848667445   -0.0000085007684986    0.0255814192319628   -0.0000016748649923   
+                                    -0.0188839487811192   -0.0505545882110774    0.0134999545013273    0.0418851825509591    0.0695268490444221   -0.1691034941352452   
-                                    -0.0189341274241045    0.0505643589025533    0.0135175882643417   -0.0420229606750232    0.0693892668155537    0.1692427342831153   
^    1    13    0.0000000000000000    1.0030378933545803    0.0000109553615437   -0.0050224322766711   -0.0000154136269788    0.0255850666842331    0.0000040951467136   
+                                    -0.0188578462403864   -0.0505534635652605    0.0134758600308723    0.0418481844313589    0.0696763372495248   -0.1690354628252618   
-                                    -0.0189582935540966    0.0505689796379745    0.0135373153622626   -0.0421303471922909    0.0692581877523324    0.1693662708271487   
^    1    14    0.0000000000000000    1.0030381839753248    0.0000167697835601   -0.0050204090976474   -0.0000215255332792    0.0255909583643116    0.0000091923924086   
+                                    -0.0188340871282528   -0.0505537502476716    0.0134529953448420    0.0418412613756733    0.0698152258589805   -0.1689956827322957   
-                                    -0.0189789206066248    0.0505743455133925    0.0135531258392916   -0.0422510436535057    0.0691490691023681    0.1694956885958361   
^    1    15    0.0000000000000000    1.0030385696455093    0.0000214710161459   -0.0050177330655483   -0.0000264846440228    0.0255987608923784    0.0000133225862340   
+                                    -0.0188140412301553   -0.0505554487269105    0.0134326822555527    0.0418649134036879    0.0699355968699963   -0.1689865810130377   
-                                    -0.0189948068724831    0.0505801560102836    0.0135640971960914   -0.0423781875255198    0.0690682734042324    0.1696236075447979   
^    1    16    0.0000000000000000    1.0030390290851834    0.0000247857187855   -0.0050145598695343   -0.0000300018506446    0.0256080305013820    0.0000162451724707   
