////////////////////////////////
/    QP ORBIT EXCHANGE FILE    /
////////////////////////////////
/ METADATA
* Eq. point : L2
* Family : QP North Halo
* Parametrization : N1=30 N2=26, m=5
* Jacobi : 3.00049977148435
* Rot Par: 0.2401438889519300
* Period : 3.0038778880397987
* Stability index : 109.68721
////////////////////////////////
/ ORBITAL DATA
/ _th1_ _th2_ | ________ t _______ | ________ x ________ | ________ y ________ | ________ z ________ | _______ dx ________ | _______ dy ________ | _______ dz ________ |
^    1     1    0.0000000000000000    1.0046824337005671    0.0000204703554475   -0.0048547728530662   -0.0000208933299654    0.0207784675097542   -0.0000103712820750   
+                                    -0.0297208113584130   -0.0532001553424557    0.0142908530676245    0.0833346885815003    0.0831563824861445   -0.1404397794086165   
-                                     0.0303076622893562   -0.0536935430295593   -0.0144789034077555    0.0855075960862454   -0.0828818932734134   -0.1424235351826000   
^    1     2    0.0000000000000000    1.0046826316650184    0.0000266699918580   -0.0048507426132274   -0.0000258302307410    0.0207883326682546   -0.0000105482016806   
+                                     0.0296095296238866    0.0530674571807053   -0.0142334585498514   -0.0831256659813466   -0.0830655739621141    0.1400326247358158   
-                                    -0.0304564449200932    0.0539883238033300    0.0145374142990324   -0.0861455616829089    0.0833677843041407    0.1432118956047047   
^    1     3    0.0000000000000000    1.0046828705817070    0.0000311006983897   -0.0048459298797290   -0.0000293853996913    0.0208001301404522   -0.0000106735522723   
+                                    -0.0295275165586866   -0.0529752669288436    0.0141881024632242    0.0830234692984099    0.0830116483694183   -0.1397513916069219   
-                                     0.0305847293546820   -0.0542705994216116   -0.0145876988649004    0.0867155984061080   -0.0838835861756337   -0.1439370526050972   
^    1     4    0.0000000000000000    1.0046831378432404    0.0000335042898817   -0.0048406141268359   -0.0000313461719326    0.0208131840852981   -0.0000107404724796   
+                                     0.0294794750781762    0.0529290540803816   -0.0141573818810225   -0.0830342783588149   -0.0829982613808268    0.1396125511466559   
-                                    -0.0306849046431469    0.0545240460581336    0.0146267850702261   -0.0871842022686431    0.0844003115628980    0.1445567160403283   
^    1     5    0.0000000000000000    1.0046834186886580    0.0000337399419032   -0.0048351041518019   -0.0000315885730735    0.0208267417859305   -0.0000107457824245   
+                                    -0.0294681704403961   -0.0529316062289655    0.0141430454288196    0.0831579147239866    0.0830264796385500   -0.1396243648988831   
-                                     0.0307509940854972   -0.0547339426266647   -0.0146523669000200    0.0875233265375493   -0.0848887246314912   -0.1450345121963413   
^    1     6    0.0000000000000000    1.0046836968823298    0.0000317926329457   -0.0048297201598066   -0.0000300867918079    0.0208400160119428   -0.0000106900114046   
+                                     0.0294942786520175    0.0529828466181054   -0.0141459012331242   -0.0833877572582127   -0.0830946552336085    0.1397863736035678   
-                                    -0.0307790310321250    0.0548880102345085    0.0146629410841138   -0.0877121741314975    0.0853208156123900    0.1453421350333874   
^    1     7    0.0000000000000000    1.0046839556344578    0.0000277743210101   -0.0048247751584171   -0.0000269173621789    0.0208522305762238   -0.0000105771757119   
+                                    -0.0295563376776001   -0.0530798121072999    0.0141657719602765    0.0837109865021861    0.0831985092572098   -0.1400893376852827   
-                                     0.0307673255406681   -0.0549771561263654   -0.0146579058961428    0.0877386756946421   -0.0856713759930641   -0.1454611696740022   
^    1     8    0.0000000000000000    1.0046841787166867    0.0000219177166502   -0.0048205567418619   -0.0000222572001897    0.0208626665007813   -0.0000104143634480   
+                                     0.0296508267081204    0.0532168364775362   -0.0142015124641322   -0.0841092213906127   -0.0833314719091626    0.1405157783414051   
-                                    -0.0307165688618901    0.0549960199358792    0.0146375856303366   -0.0876004202066024    0.0859194412672595    0.1453842269193295   
^    1     9    0.0000000000000000    1.0046843516773163    0.0000145629495636   -0.0048173103293375   -0.0000163750281059    0.0208707058810852   -0.0000102111937891   
+                                    -0.0297723454414281   -0.0533858732130482    0.0142510703462978    0.0845594745262327    0.0834851640990159   -0.1410409248958495   
-                                     0.0306297996463822   -0.0549433420243775   -0.0146032091267892    0.0873050191805259   -0.0860496795977040   -0.1451155274769381   
^    1    10    0.0000000000000000    1.0046844630235006    0.0000061378580241   -0.0048152248423898   -0.0000096162747047    0.0208758704272158   -0.0000099792156918   
+                                     0.0299139087810784    0.0535769882675388   -0.0143116013703577   -0.0850354590516615   -0.0836500460104960    0.1416341654512883   
-                                    -0.0305122019885768    0.0548220647125163    0.0145568272638370   -0.0868697585716526    0.0860534771614091    0.1446707009532593   
^    1    11    0.0000000000000000    1.0046845052224742   -0.0000028669674057   -0.0048144216675264   -0.0000023821930905    0.0208778518304300   -0.0000097312934332   
+                                    -0.0300673363950632   -0.0537789627487350    0.0143796265720813    0.0855091463311127    0.0838161128041129   -0.1422608541772947   
-                                     0.0303707708020548   -0.0546391892833952   -0.0145011782703831    0.0863205619998807   -0.0859296726563161   -0.1440758614711668   
^    1    12    0.0000000000000000    1.0046844753856630   -0.0000119269152935   -0.0048149475588905    0.0000048954120022    0.0208765315843463   -0.0000094810034782   
+                                     0.0302237175105616    0.0539799743288989   -0.0144512259431514   -0.0859524773158079   -0.0839735824149811    0.1428843626566112   
-                                    -0.0302138693853355    0.0544053802845823    0.0144395213132121   -0.0856903486070542    0.0856848561350187    0.1433660446140737   
^    1    13    0.0000000000000000    1.0046843755379014   -0.0000205141388539   -0.0048167719034169    0.0000117819234333    0.0208719886558693   -0.0000092420426522   
+                                    -0.0303739219093555   -0.0541682918093702    0.0145222556902784    0.0863391053299802    0.0841134761179649   -0.1434682303867375   
-                                     0.0300507160948063   -0.0541343508610699   -0.0143754437041924    0.0850168987182925   -0.0853331462979244   -0.1425830862588687   
^    1    14    0.0000000000000000    1.0046842124321642   -0.0000281285369894   -0.0048197885115476    0.0000178678811743    0.0208644943726335   -0.0000090276338089   
+                                     0.0305091502186900    0.0543329868700876   -0.0145885901177263   -0.0866460909751397   -0.0842281253022859    0.1439783866006074   
-                                    -0.0298908117742431    0.0538420095567903    0.0143126442914606   -0.0843403551269706    0.0848953480297857    0.1417729968185731   
^    1    15    0.0000000000000000    1.0046839969365569   -0.0000343270589616   -0.0048238218266592    0.0000227949163638    0.0208544949493772   -0.0000088499134474   
+                                    -0.0306214489698099   -0.0544645435158705    0.0146463552521850    0.0868553083199383    0.0843114781123253   -0.1443851072574056   
-                                     0.0297433983481378   -0.0535455279650122   -0.0142547332730294    0.0837006936043446   -0.0843977063834193   -0.1409832330851791   
^    1    16    0.0000000000000000    1.0046837430811930   -0.0000387495736745   -0.0048286371835875    0.0000262776424233    0.0208425830748029   -0.0000087192993941   
+                                     0.0307042057054796    0.0545554172739196   -0.0146921627326465   -0.0869545925401862   -0.0843593368672673    0.1446647995774339   
-                                    -0.0296169249622530    0.0532622828890898    0.0142050245582779   -0.0831352242320879    0.0838701662079323    0.1402598110716849   
^    1    17    0.0000000000000000    1.0046834668956466   -0.0000411397726675   -0.0048339545070660    0.0000281199910040    0.0208294607966989   -0.0000086438589758   
+                                    -0.0307525473929587   -0.0546004395596148    0.0147233118667787    0.0869384323195915    0.0843694361798049   -0.1448013462945684   
-                                     0.0295185856718982   -0.0530088167668774   -0.0141663570438489    0.0826763997919881   -0.0833443902705926   -0.1396446124983844   
^    1    18    0.0000000000000000    1.0046831851851610   -0.0000413598995174   -0.0048394646400377    0.0000282251163366    0.0208158964848525   -0.0000086287237925   
+                                     0.0307636399634269    0.0545970961678391   -0.0147379555593794   -0.0868082329806488   -0.0843414646901100    0.1447870087164857   
-                                    -0.0294539370152556    0.0527998554526021    0.0141409426291740   -0.0823500300451030    0.0828516949617012    0.1391729997613396   
^    1    19    0.0000000000000000    1.0046829143835352   -0.0000393984892517   -0.0048448473411397    0.0000265986536547    0.0208026788840579   -0.0000086756150661   
